TimeStamp,Latitude,Longitude,Device_ID,DATA_SOURCE
"2013-12-31 14:27:00",50.336094,-1.217751,40054,"PHONES"
"2013-12-31 14:28:00",50.338633,-1.242502,40054,"PHONES"
"2013-12-31 14:31:00",50.300133,-1.283032,40054,"PHONES"
"2013-12-31 14:43:00",50.256266,-1.485371,40054,"PHONES"
"2013-12-31 15:25:00",49.871109,-1.902795,40054,"PHONES"
"2013-12-31 15:43:00",49.695592,-2.174839,40054,"PHONES"
"2013-12-31 15:43:00",49.708949,-2.177320,40054,"PHONES"
"2013-12-31 15:43:00",49.707661,-2.177604,40054,"PHONES"
"2013-12-31 15:44:00",49.704172,-2.192484,40054,"PHONES"
"2013-12-31 15:51:00",49.645408,-2.134183,40054,"PHONES"
"2013-12-31 16:16:00",49.477463,-2.139852,40054,"PHONES"
"2013-12-31 16:41:00",49.161568,-2.299338,40054,"PHONES"
"2013-12-31 16:51:00",49.134274,-2.447630,40054,"PHONES"
"2013-12-31 17:13:00",48.896794,-2.633015,40054,"PHONES"
"2013-12-31 17:47:00",48.707118,-2.443475,40054,"PHONES"
"2013-12-31 17:55:00",48.646495,-2.475180,40054,"PHONES"
"2013-12-31 18:25:00",48.592212,-2.507511,40054,"PHONES"
"2013-12-31 18:25:00",48.591985,-2.507950,40054,"PHONES"
"2013-12-31 18:28:00",48.591145,-2.506815,40054,"PHONES"
"2013-12-31 18:28:00",48.591161,-2.506936,40054,"PHONES"
"2013-12-31 18:33:00",48.591924,-2.508480,40054,"PHONES"
"2013-12-31 18:35:00",48.592311,-2.508753,40054,"PHONES"
"2013-12-31 18:58:00",48.591352,-2.508534,40054,"PHONES"
"2013-12-31 19:20:00",48.591906,-2.507253,40054,"PHONES"
"2013-12-31 19:28:00",48.592747,-2.507554,40054,"PHONES"
"2013-12-31 19:29:00",48.591035,-2.506819,40054,"PHONES"
"2013-12-31 19:38:00",48.592495,-2.507099,40054,"PHONES"
"2013-12-31 19:58:00",48.592409,-2.508730,40054,"PHONES"
"2013-12-31 20:05:00",48.592918,-2.507400,40054,"PHONES"
"2013-12-31 22:10:00",48.591760,-2.508460,40054,"PHONES"
"2013-12-31 22:10:00",48.591589,-2.507406,40054,"PHONES"
"2013-12-31 22:11:00",48.591250,-2.507595,40054,"PHONES"
"2013-12-31 22:12:00",48.591394,-2.507154,40054,"PHONES"
"2013-12-31 22:19:00",48.592350,-2.507765,40054,"PHONES"
"2013-12-31 22:26:00",48.591658,-2.508332,40054,"PHONES"
"2013-12-31 22:54:00",48.592185,-2.508103,40054,"PHONES"
"2013-12-31 23:07:00",48.591515,-2.508050,40054,"PHONES"
"2013-12-31 23:24:00",48.592661,-2.507733,40054,"PHONES"
"2013-12-31 23:54:00",48.591668,-2.508526,40054,"PHONES"
"2013-12-31 23:57:00",48.592896,-2.508313,40054,"PHONES"
"2013-12-31 00:00:00",48.592714,-2.508149,40055,"PHONES"
"2013-12-31 00:24:00",48.592690,-2.507208,40055,"PHONES"
"2013-12-31 00:54:00",48.592539,-2.508552,40055,"PHONES"
"2013-12-31 01:24:00",48.591902,-2.508483,40055,"PHONES"
"2013-12-31 01:54:00",48.592942,-2.507897,40055,"PHONES"
"2013-12-31 02:24:00",48.591686,-2.508116,40055,"PHONES"
"2013-12-31 02:54:00",48.592367,-2.507594,40055,"PHONES"
"2013-12-31 03:24:00",48.592029,-2.508200,40055,"PHONES"
"2013-12-31 03:54:00",48.591059,-2.506845,40055,"PHONES"
"2013-12-31 04:24:00",48.592430,-2.506942,40055,"PHONES"
"2013-12-31 04:54:00",48.592557,-2.508314,40055,"PHONES"
"2013-12-31 05:24:00",48.591737,-2.508642,40055,"PHONES"
"2013-12-31 05:54:00",48.591343,-2.507014,40055,"PHONES"
"2013-12-31 06:24:00",48.591906,-2.507691,40055,"PHONES"
"2013-12-31 06:54:00",48.592362,-2.507256,40055,"PHONES"
"2013-12-31 07:24:00",48.591236,-2.508319,40055,"PHONES"
"2013-12-31 07:54:00",48.591146,-2.506934,40055,"PHONES"
"2013-12-31 08:24:00",48.592529,-2.507730,40055,"PHONES"
"2013-12-31 08:54:00",48.591228,-2.508331,40055,"PHONES"
"2013-12-31 09:12:00",48.592848,-2.507742,40055,"PHONES"
"2013-12-31 09:15:00",48.592239,-2.508511,40055,"PHONES"
"2013-12-31 09:15:00",48.591129,-2.508602,40055,"PHONES"
"2013-12-31 09:15:00",48.591977,-2.507810,40055,"PHONES"
"2013-12-31 09:24:00",48.592777,-2.508308,40055,"PHONES"
"2013-12-31 09:24:00",48.591465,-2.507329,40055,"PHONES"
"2013-12-31 09:54:00",48.591526,-2.508108,40055,"PHONES"
"2013-12-31 10:23:00",48.592678,-2.508653,40055,"PHONES"
"2013-12-31 10:24:00",48.592543,-2.508431,40055,"PHONES"
"2013-12-31 10:24:00",48.592687,-2.506799,40055,"PHONES"
"2013-12-31 10:38:00",48.582804,-2.509290,40055,"PHONES"
"2013-12-31 10:41:00",48.583767,-2.509834,40055,"PHONES"
"2013-12-31 10:43:00",48.583654,-2.508545,40055,"PHONES"
"2013-12-31 10:43:00",48.587661,-2.506978,40055,"PHONES"
"2013-12-31 10:47:00",48.582872,-2.509761,40055,"PHONES"
"2013-12-31 10:47:00",48.582991,-2.508492,40055,"PHONES"
"2013-12-31 10:49:00",48.582748,-2.508388,40055,"PHONES"
"2013-12-31 10:58:00",48.560616,-2.521421,40055,"PHONES"
"2013-12-31 11:01:00",48.512221,-2.520158,40055,"PHONES"
"2013-12-31 11:01:00",48.510957,-2.518994,40055,"PHONES"
"2013-12-31 11:04:00",48.504580,-2.527367,40055,"PHONES"
"2013-12-31 11:04:00",48.493897,-2.529985,40055,"PHONES"
"2013-12-31 11:05:00",48.493203,-2.531360,40055,"PHONES"
"2013-12-31 11:06:00",48.473298,-2.550273,40055,"PHONES"
"2013-12-31 11:07:00",48.474327,-2.550169,40055,"PHONES"
"2013-12-31 11:11:00",48.461532,-2.521540,40055,"PHONES"
"2013-12-31 11:33:00",48.403656,-2.336537,40055,"PHONES"
"2013-12-31 11:35:00",48.382631,-2.323449,40055,"PHONES"
"2013-12-31 12:04:00",47.719556,-2.064152,40055,"PHONES"
"2013-12-31 12:14:00",47.569430,-2.009561,40055,"PHONES"
"2013-12-31 12:15:00",47.523591,-2.006436,40055,"PHONES"
"2013-12-31 12:16:00",47.511266,-1.989121,40055,"PHONES"
"2013-12-31 12:16:00",47.511475,-1.988811,40055,"PHONES"
"2013-12-31 12:25:00",47.307255,-2.075044,40055,"PHONES"
"2013-12-31 12:29:00",47.235780,-2.063171,40055,"PHONES"
"2013-12-31 12:31:00",47.191226,-2.048961,40055,"PHONES"
"2013-12-31 12:32:00",47.167934,-2.044840,40055,"PHONES"
"2013-12-31 12:58:00",47.129565,-1.929632,40055,"PHONES"
"2013-12-31 12:58:00",47.130012,-1.927970,40055,"PHONES"
"2013-12-31 12:59:00",47.128646,-1.930489,40055,"PHONES"
"2013-12-31 13:00:00",47.123433,-1.932606,40055,"PHONES"
"2013-12-31 13:01:00",47.122886,-1.932458,40055,"PHONES"
"2013-12-31 13:06:00",47.126719,-1.912135,40055,"PHONES"
"2013-12-31 13:09:00",47.125595,-1.912301,40055,"PHONES"
"2013-12-31 13:24:00",47.125063,-1.913595,40055,"PHONES"
"2013-12-31 13:49:00",47.125416,-1.913713,40055,"PHONES"
"2013-12-31 13:58:00",47.126532,-1.912528,40055,"PHONES"
"2013-12-31 14:17:00",47.125385,-1.912572,40055,"PHONES"
"2013-12-31 14:25:00",47.124843,-1.913106,40055,"PHONES"
"2013-12-31 14:26:00",47.125891,-1.913317,40055,"PHONES"
"2013-12-31 14:37:00",47.126572,-1.913742,40055,"PHONES"
"2013-12-31 14:44:00",47.125265,-1.911846,40055,"PHONES"
"2013-12-31 14:46:00",47.125462,-1.913442,40055,"PHONES"
"2013-12-31 14:58:00",47.125679,-1.912420,40055,"PHONES"
"2013-12-31 14:59:00",47.125914,-1.911859,40055,"PHONES"
"2013-12-31 15:00:00",47.126583,-1.912202,40055,"PHONES"
"2013-12-31 15:02:00",47.126574,-1.913417,40055,"PHONES"
"2013-12-31 15:02:00",47.126804,-1.908225,40055,"PHONES"
"2013-12-31 15:04:00",47.126410,-1.907915,40055,"PHONES"
"2013-12-31 15:05:00",47.126085,-1.911820,40055,"PHONES"
"2013-12-31 15:49:00",47.132501,-1.951616,40055,"PHONES"
"2013-12-31 16:12:00",47.132087,-1.950836,40055,"PHONES"
"2013-12-31 16:49:00",47.133371,-1.954787,40055,"PHONES"
"2013-12-31 16:49:00",47.133219,-1.955001,40055,"PHONES"
"2013-12-31 16:52:00",47.136771,-1.976824,40055,"PHONES"
"2013-12-31 16:52:00",47.136256,-1.976316,40055,"PHONES"
"2013-12-31 16:52:00",47.137991,-1.976001,40055,"PHONES"
"2013-12-31 17:14:00",47.107703,-1.977494,40055,"PHONES"
"2013-12-31 17:15:00",47.108673,-1.977613,40055,"PHONES"
"2013-12-31 17:16:00",47.108505,-1.977632,40055,"PHONES"
"2013-12-31 17:23:00",47.108073,-1.977608,40055,"PHONES"
"2013-12-31 17:36:00",47.108390,-1.976865,40055,"PHONES"
"2013-12-31 17:36:00",47.107475,-1.977772,40055,"PHONES"
"2013-12-31 17:36:00",47.107154,-1.976551,40055,"PHONES"
"2013-12-31 17:44:00",47.107300,-1.977456,40055,"PHONES"
"2013-12-31 17:44:00",47.107492,-1.976708,40055,"PHONES"
"2013-12-31 17:46:00",47.107525,-1.976716,40055,"PHONES"
"2013-12-31 17:46:00",47.107469,-1.978217,40055,"PHONES"
"2013-12-31 19:41:00",47.128883,-1.957960,40055,"PHONES"
"2013-12-31 20:08:00",47.122613,-1.902284,40055,"PHONES"
"2013-12-31 20:18:00",47.162816,-1.865431,40055,"PHONES"
"2013-12-31 20:18:00",47.167162,-1.864645,40055,"PHONES"
"2013-12-31 20:18:00",47.167576,-1.863858,40055,"PHONES"
"2013-12-31 20:27:00",47.270266,-1.799423,40055,"PHONES"
"2013-12-31 20:28:00",47.291110,-1.795843,40055,"PHONES"
"2013-12-31 22:38:00",51.561281,-0.196787,40055,"PHONES"
"2013-12-31 22:38:00",51.538611,-0.246803,40055,"PHONES"
"2013-12-31 22:39:00",51.558394,-0.164769,40055,"PHONES"
"2013-12-31 22:40:00",51.559292,-0.163980,40055,"PHONES"
"2013-12-31 22:41:00",51.544447,-0.218269,40055,"PHONES"
"2013-12-31 22:42:00",51.557977,-0.164401,40055,"PHONES"
"2013-12-31 22:42:00",51.559536,-0.165397,40055,"PHONES"
"2013-12-31 22:43:00",51.561666,-0.195861,40055,"PHONES"
"2013-12-31 22:44:00",51.562714,-0.195661,40055,"PHONES"
"2013-12-31 22:49:00",51.559208,-0.163725,40055,"PHONES"
"2013-12-31 22:50:00",51.559522,-0.163819,40055,"PHONES"
"2013-12-31 23:06:00",51.545683,-0.217915,40055,"PHONES"
"2013-12-31 23:41:00",51.520352,-0.114127,40055,"PHONES"
"2013-12-31 23:41:00",51.519587,-0.115432,40055,"PHONES"
"2013-12-31 23:47:00",51.520707,-0.113859,40055,"PHONES"
"2013-12-31 08:19:00",51.520087,-0.113801,40057,"PHONES"
"2013-12-31 09:56:00",51.521029,-0.127413,40057,"PHONES"
"2013-12-31 10:16:00",51.520396,-0.136190,40057,"PHONES"
"2013-12-31 10:50:00",51.520397,-0.135582,40057,"PHONES"
"2013-12-31 10:50:00",51.521543,-0.127749,40057,"PHONES"
"2013-12-31 12:55:00",51.520435,-0.127022,40057,"PHONES"
"2013-12-31 14:54:00",51.521416,-0.135990,40057,"PHONES"
"2013-12-31 15:01:00",51.519960,-0.136815,40057,"PHONES"
"2013-12-31 15:13:00",51.520758,-0.128206,40057,"PHONES"
"2013-12-31 15:15:00",51.520300,-0.126429,40057,"PHONES"
"2013-12-31 15:25:00",51.520195,-0.127797,40057,"PHONES"
"2013-12-31 15:25:00",51.520365,-0.126243,40057,"PHONES"
"2013-12-31 15:53:00",51.520265,-0.135539,40057,"PHONES"
"2013-12-31 16:00:00",51.520427,-0.126412,40057,"PHONES"
"2013-12-31 16:00:00",51.520119,-0.126812,40057,"PHONES"
"2013-12-31 16:01:00",51.520531,-0.128139,40057,"PHONES"
"2013-12-31 16:01:00",51.519871,-0.127182,40057,"PHONES"
"2013-12-31 16:03:00",51.520792,-0.127558,40057,"PHONES"
"2013-12-31 16:04:00",51.520650,-0.127137,40057,"PHONES"
"2013-12-31 16:20:00",51.520072,-0.128038,40057,"PHONES"
"2013-12-31 16:28:00",51.521428,-0.126358,40057,"PHONES"
"2013-12-31 16:30:00",51.519857,-0.136047,40057,"PHONES"
"2013-12-31 16:31:00",51.520839,-0.136329,40057,"PHONES"
"2013-12-31 16:39:00",51.520890,-0.128061,40057,"PHONES"
"2013-12-31 16:47:00",51.520298,-0.126706,40057,"PHONES"
"2013-12-31 16:50:00",51.519846,-0.126860,40057,"PHONES"
"2013-12-31 17:00:00",51.520838,-0.136673,40057,"PHONES"
"2013-12-31 17:30:00",51.520991,-0.135936,40057,"PHONES"
"2013-12-31 18:00:00",51.521076,-0.135628,40057,"PHONES"
"2013-12-31 18:30:00",51.519968,-0.136491,40057,"PHONES"
"2013-12-31 18:32:00",51.520088,-0.127709,40057,"PHONES"
"2013-12-31 18:41:00",51.520761,-0.126851,40057,"PHONES"
"2013-12-31 19:00:00",51.521171,-0.136619,40057,"PHONES"
"2013-12-31 19:07:00",51.521138,-0.127694,40057,"PHONES"
"2013-12-31 19:30:00",51.520267,-0.135977,40057,"PHONES"
"2013-12-31 19:50:00",51.520606,-0.126956,40057,"PHONES"
"2013-12-31 20:00:00",51.520293,-0.135944,40057,"PHONES"
"2013-12-31 20:11:00",51.517325,-0.122635,40057,"PHONES"
"2013-12-31 20:12:00",51.517996,-0.122634,40057,"PHONES"
"2013-12-31 20:20:00",51.518473,-0.123543,40057,"PHONES"
"2013-12-31 20:36:00",51.523124,-0.106486,40057,"PHONES"
"2013-12-31 20:37:00",51.522292,-0.105950,40057,"PHONES"
"2013-12-31 20:38:00",51.526226,-0.112905,40057,"PHONES"
"2013-12-31 20:38:00",51.520760,-0.115328,40057,"PHONES"
"2013-12-31 20:38:00",51.520385,-0.114672,40057,"PHONES"
"2013-12-31 21:08:00",51.520829,-0.115505,40057,"PHONES"
"2013-12-31 21:12:00",51.520010,-0.114234,40057,"PHONES"
"2013-12-31 21:13:00",51.519911,-0.114368,40057,"PHONES"
"2013-12-31 21:14:00",51.520829,-0.115388,40057,"PHONES"
"2013-12-31 06:58:00",51.516837,-0.011092,40058,"PHONES"
"2013-12-31 06:59:00",51.525011,0.006104,40058,"PHONES"
"2013-12-31 07:02:00",51.517902,-0.012676,40058,"PHONES"
"2013-12-31 07:08:00",51.516653,-0.012302,40058,"PHONES"
"2013-12-31 07:16:00",51.517742,-0.011151,40058,"PHONES"
"2013-12-31 07:17:00",51.516686,-0.011416,40058,"PHONES"
"2013-12-31 07:18:00",51.516377,-0.012459,40058,"PHONES"
"2013-12-31 07:18:00",51.516771,-0.011963,40058,"PHONES"
"2013-12-31 07:20:00",51.516371,-0.011836,40058,"PHONES"
"2013-12-31 07:50:00",51.517644,-0.012650,40058,"PHONES"
"2013-12-31 07:52:00",51.516331,-0.011267,40058,"PHONES"
"2013-12-31 07:56:00",51.516063,-0.026247,40058,"PHONES"
"2013-12-31 07:56:00",51.517273,-0.025427,40058,"PHONES"
"2013-12-31 08:03:00",51.517788,-0.012621,40058,"PHONES"
"2013-12-31 08:03:00",51.516948,-0.012643,40058,"PHONES"
"2013-12-31 08:11:00",51.515725,-0.026924,40058,"PHONES"
"2013-12-31 08:12:00",51.517614,-0.026584,40058,"PHONES"
"2013-12-31 08:22:00",51.516460,-0.012650,40058,"PHONES"
"2013-12-31 08:25:00",51.517434,-0.012906,40058,"PHONES"
"2013-12-31 08:25:00",51.518175,-0.012908,40058,"PHONES"
"2013-12-31 08:29:00",51.517286,-0.025990,40058,"PHONES"
"2013-12-31 08:29:00",51.516619,-0.027034,40058,"PHONES"
"2013-12-31 08:29:00",51.516286,-0.011830,40058,"PHONES"
"2013-12-31 08:29:00",51.517663,-0.011846,40058,"PHONES"
"2013-12-31 08:34:00",51.524247,0.005174,40058,"PHONES"
"2013-12-31 08:34:00",51.524394,0.005668,40058,"PHONES"
"2013-12-31 08:46:00",51.524680,0.005679,40058,"PHONES"
"2013-12-31 08:52:00",51.516033,0.007626,40058,"PHONES"
"2013-12-31 09:09:00",51.524615,-0.035087,40058,"PHONES"
"2013-12-31 09:29:00",51.520042,-0.115351,40058,"PHONES"
"2013-12-31 09:30:00",51.520206,-0.113863,40058,"PHONES"
"2013-12-31 09:32:00",51.520738,-0.114445,40058,"PHONES"
"2013-12-31 10:00:00",51.520424,-0.114992,40058,"PHONES"
"2013-12-31 10:30:00",51.520090,-0.114900,40058,"PHONES"
"2013-12-31 11:00:00",51.520718,-0.115492,40058,"PHONES"
"2013-12-31 11:30:00",51.519988,-0.115447,40058,"PHONES"
"2013-12-31 12:00:00",51.520677,-0.114020,40058,"PHONES"
"2013-12-31 12:06:00",51.523063,-0.105736,40058,"PHONES"
"2013-12-31 12:06:00",51.521676,-0.107283,40058,"PHONES"
"2013-12-31 12:07:00",51.521324,-0.105998,40058,"PHONES"
"2013-12-31 12:09:00",51.521356,-0.107108,40058,"PHONES"
"2013-12-31 12:10:00",51.522252,-0.105600,40058,"PHONES"
"2013-12-31 12:10:00",51.521268,-0.106976,40058,"PHONES"
"2013-12-31 12:11:00",51.519670,-0.114022,40058,"PHONES"
"2013-12-31 12:12:00",51.521447,-0.106135,40058,"PHONES"
"2013-12-31 12:13:00",51.521447,-0.106766,40058,"PHONES"
"2013-12-31 12:14:00",51.522835,-0.106286,40058,"PHONES"
"2013-12-31 12:15:00",51.522330,-0.107369,40058,"PHONES"
"2013-12-31 12:15:00",51.521917,-0.106591,40058,"PHONES"
"2013-12-31 12:24:00",51.519417,-0.115018,40058,"PHONES"
"2013-12-31 12:24:00",51.521478,-0.105922,40058,"PHONES"
"2013-12-31 12:24:00",51.521791,-0.106584,40058,"PHONES"
"2013-12-31 12:24:00",51.519139,-0.115458,40058,"PHONES"
"2013-12-31 12:25:00",51.521223,-0.106915,40058,"PHONES"
"2013-12-31 12:25:00",51.522924,-0.106274,40058,"PHONES"
"2013-12-31 12:26:00",51.521835,-0.107087,40058,"PHONES"
"2013-12-31 12:27:00",51.522897,-0.106737,40058,"PHONES"
"2013-12-31 12:27:00",51.523037,-0.106634,40058,"PHONES"
"2013-12-31 12:34:00",51.522274,-0.107015,40058,"PHONES"
"2013-12-31 13:06:00",51.523050,-0.106573,40058,"PHONES"
"2013-12-31 13:08:00",51.522377,-0.107180,40058,"PHONES"
"2013-12-31 13:09:00",51.521905,-0.106828,40058,"PHONES"
"2013-12-31 13:17:00",51.523165,-0.107385,40058,"PHONES"
"2013-12-31 13:27:00",51.523100,-0.106796,40058,"PHONES"
"2013-12-31 13:27:00",51.522972,-0.105569,40058,"PHONES"
"2013-12-31 13:27:00",51.522975,-0.106773,40058,"PHONES"
"2013-12-31 13:32:00",51.521233,-0.106058,40058,"PHONES"
"2013-12-31 13:33:00",51.522151,-0.107218,40058,"PHONES"
"2013-12-31 13:38:00",51.521850,-0.106265,40058,"PHONES"
"2013-12-31 13:38:00",51.521970,-0.105839,40058,"PHONES"
"2013-12-31 13:41:00",51.521470,-0.106878,40058,"PHONES"
"2013-12-31 13:47:00",51.519837,-0.114037,40058,"PHONES"
"2013-12-31 13:49:00",51.522708,-0.106534,40058,"PHONES"
"2013-12-31 13:49:00",51.521289,-0.106318,40058,"PHONES"
"2013-12-31 14:02:00",51.522152,-0.106281,40058,"PHONES"
"2013-12-31 14:03:00",51.522581,-0.105979,40058,"PHONES"
"2013-12-31 14:21:00",51.522575,-0.106413,40058,"PHONES"
"2013-12-31 14:24:00",51.521357,-0.106913,40058,"PHONES"
"2013-12-31 14:31:00",51.519265,-0.113805,40058,"PHONES"
"2013-12-31 14:31:00",51.520661,-0.114702,40058,"PHONES"
"2013-12-31 14:31:00",51.526620,-0.113079,40058,"PHONES"
"2013-12-31 14:32:00",51.525345,-0.113030,40058,"PHONES"
"2013-12-31 14:33:00",51.520869,-0.115579,40058,"PHONES"
"2013-12-31 14:37:00",51.520308,-0.114742,40058,"PHONES"
"2013-12-31 14:39:00",51.516795,-0.122062,40058,"PHONES"
"2013-12-31 14:41:00",51.514792,-0.117404,40058,"PHONES"
"2013-12-31 17:01:00",51.519145,-0.088590,40058,"PHONES"
"2013-12-31 17:02:00",51.519359,-0.089384,40058,"PHONES"
"2013-12-31 17:10:00",51.518040,-0.089229,40058,"PHONES"
"2013-12-31 17:13:00",51.518975,-0.089116,40058,"PHONES"
"2013-12-31 17:19:00",51.518432,-0.088210,40058,"PHONES"
"2013-12-31 17:24:00",51.519196,-0.089475,40058,"PHONES"
"2013-12-31 18:26:00",51.518025,-0.089296,40058,"PHONES"
"2013-12-31 18:57:00",51.518952,-0.088248,40058,"PHONES"
"2013-12-31 19:01:00",51.518275,-0.088628,40058,"PHONES"
"2013-12-31 19:31:00",51.519152,-0.088079,40058,"PHONES"
"2013-12-31 19:41:00",51.518434,-0.088840,40058,"PHONES"
"2013-12-31 19:43:00",51.518925,-0.088802,40058,"PHONES"
"2013-12-31 20:11:00",51.518545,-0.089315,40058,"PHONES"
"2013-12-31 20:41:00",51.519407,-0.088724,40058,"PHONES"
"2013-12-31 20:50:00",51.519592,-0.088470,40058,"PHONES"
"2013-12-31 20:51:00",51.518276,-0.088787,40058,"PHONES"
"2013-12-31 20:53:00",51.519013,-0.088926,40058,"PHONES"
"2013-12-31 20:55:00",51.518530,-0.088121,40058,"PHONES"
"2013-12-31 21:11:00",51.519122,-0.088269,40058,"PHONES"
"2013-12-31 21:12:00",51.519114,-0.089847,40058,"PHONES"
"2013-12-31 21:33:00",51.518103,-0.089138,40058,"PHONES"
"2013-12-31 21:39:00",51.519681,-0.089293,40058,"PHONES"
"2013-12-31 21:39:00",51.518991,-0.088893,40058,"PHONES"
"2013-12-31 21:41:00",51.519296,-0.087902,40058,"PHONES"
"2013-12-31 22:04:00",51.518990,-0.087955,40058,"PHONES"
"2013-12-31 22:11:00",51.517938,-0.088767,40058,"PHONES"
"2013-12-31 22:25:00",51.519142,-0.088498,40058,"PHONES"
"2013-12-31 22:26:00",51.518639,-0.088596,40058,"PHONES"
"2013-12-31 22:34:00",51.518080,-0.122264,40058,"PHONES"
"2013-12-31 22:41:00",51.519123,-0.088714,40058,"PHONES"
"2013-12-31 22:49:00",51.525679,-0.121102,40058,"PHONES"
"2013-12-31 22:49:00",51.526277,-0.119619,40058,"PHONES"
"2013-12-31 22:49:00",51.525957,-0.119647,40058,"PHONES"
"2013-12-31 23:15:00",51.522203,-0.106590,40058,"PHONES"
"2013-12-31 23:15:00",51.522966,-0.107006,40058,"PHONES"
"2013-12-31 23:15:00",51.521748,-0.107270,40058,"PHONES"
"2013-12-31 23:17:00",51.521665,-0.106093,40058,"PHONES"
"2013-12-31 23:19:00",51.521730,-0.106509,40058,"PHONES"
"2013-12-31 23:20:00",51.521332,-0.107287,40058,"PHONES"
"2013-12-31 23:34:00",51.521663,-0.105834,40058,"PHONES"
"2013-12-31 23:38:00",51.522030,-0.105421,40058,"PHONES"
"2013-12-31 23:38:00",51.522640,-0.105548,40058,"PHONES"
"2013-12-31 23:39:00",51.521804,-0.106556,40058,"PHONES"
"2013-12-31 00:00:00",51.610458,0.160717,40060,"PHONES"
"2013-12-31 00:27:00",51.610634,0.159035,40060,"PHONES"
"2013-12-31 00:57:00",51.609821,0.160439,40060,"PHONES"
"2013-12-31 01:27:00",51.609922,0.159538,40060,"PHONES"
"2013-12-31 08:57:00",51.636062,0.238248,40060,"PHONES"
"2013-12-31 09:16:00",51.635558,0.239805,40060,"PHONES"
"2013-12-31 09:20:00",51.636070,0.239350,40060,"PHONES"
"2013-12-31 09:40:00",51.635372,0.238814,40060,"PHONES"
"2013-12-31 09:58:00",51.636690,0.238864,40060,"PHONES"
"2013-12-31 10:44:00",51.635801,0.239383,40060,"PHONES"
"2013-12-31 10:54:00",51.636194,0.239648,40060,"PHONES"
"2013-12-31 11:05:00",51.636622,0.238989,40060,"PHONES"
"2013-12-31 11:06:00",51.635708,0.238073,40060,"PHONES"
"2013-12-31 11:10:00",51.636977,0.239744,40060,"PHONES"
"2013-12-31 11:14:00",51.635202,0.238612,40060,"PHONES"
"2013-12-31 11:44:00",51.635166,0.238012,40060,"PHONES"
"2013-12-31 11:58:00",51.636897,0.238267,40060,"PHONES"
"2013-12-31 12:14:00",51.636724,0.239150,40060,"PHONES"
"2013-12-31 12:44:00",51.636601,0.238744,40060,"PHONES"
"2013-12-31 13:14:00",51.636498,0.238931,40060,"PHONES"
"2013-12-31 13:29:00",51.635415,0.239091,40060,"PHONES"
"2013-12-31 13:44:00",51.636054,0.239517,40060,"PHONES"
"2013-12-31 14:13:00",51.672045,0.066481,40060,"PHONES"
"2013-12-31 14:13:00",51.660564,0.053116,40060,"PHONES"
