TimeStamp,Latitude,Longitude,Device_ID,DATA_SOURCE
"2013-12-31 11:37:00",51.519676,-0.115585,40056,"TAXIS"
"2013-12-31 11:54:00",51.520572,-0.135349,40056,"TAXIS"
"2013-12-31 11:56:00",51.520382,-0.127506,40056,"TAXIS"
"2013-12-31 12:07:00",51.520982,-0.114525,40056,"TAXIS"
"2013-12-31 12:37:00",51.520355,-0.114567,40056,"TAXIS"
"2013-12-31 13:17:00",51.520644,-0.127771,40056,"TAXIS"
"2013-12-31 13:53:00",51.520666,-0.127473,40056,"TAXIS"
"2013-12-31 14:50:00",51.520377,-0.126943,40056,"TAXIS"
"2013-12-31 15:28:00",51.520976,-0.127605,40056,"TAXIS"
"2013-12-31 15:30:00",51.519639,-0.127308,40056,"TAXIS"
"2013-12-31 15:31:00",51.520065,-0.126741,40056,"TAXIS"
"2013-12-31 15:46:00",51.520505,-0.127236,40056,"TAXIS"
"2013-12-31 15:49:00",51.521045,-0.127226,40056,"TAXIS"
"2013-12-31 15:58:00",51.526139,-0.101446,40056,"TAXIS"
"2013-12-31 16:04:00",51.526222,-0.101263,40056,"TAXIS"
"2013-12-31 17:05:00",51.516868,-0.096947,40056,"TAXIS"
"2013-12-31 17:07:00",51.516262,-0.097705,40056,"TAXIS"
"2013-12-31 17:09:00",51.516091,-0.098615,40056,"TAXIS"
"2013-12-31 17:16:00",51.511999,-0.105510,40056,"TAXIS"
"2013-12-31 17:16:00",51.511515,-0.105731,40056,"TAXIS"
"2013-12-31 17:17:00",51.511869,-0.104937,40056,"TAXIS"
"2013-12-31 17:23:00",51.508125,-0.123802,40056,"TAXIS"
"2013-12-31 17:24:00",51.509172,-0.122410,40056,"TAXIS"
"2013-12-31 17:27:00",51.509836,-0.122815,40056,"TAXIS"
"2013-12-31 17:29:00",51.508010,-0.123115,40056,"TAXIS"
"2013-12-31 17:54:00",51.508918,-0.122525,40056,"TAXIS"
"2013-12-31 19:11:00",51.517292,-0.123669,40056,"TAXIS"
"2013-12-31 19:17:00",51.517217,-0.123307,40056,"TAXIS"
"2013-12-31 19:24:00",51.520564,-0.114075,40056,"TAXIS"
"2013-12-31 19:28:00",51.519603,-0.114929,40056,"TAXIS"
"2013-12-31 19:37:00",51.520573,-0.115311,40056,"TAXIS"
"2013-12-31 19:58:00",51.520973,-0.115179,40056,"TAXIS"
"2013-12-31 19:59:00",51.519636,-0.114704,40056,"TAXIS"
"2013-12-31 20:28:00",51.519015,-0.114233,40056,"TAXIS"
"2013-12-31 20:50:00",51.519583,-0.113794,40056,"TAXIS"
"2013-12-31 21:01:00",51.520868,-0.115073,40056,"TAXIS"
"2013-12-31 21:02:00",51.519702,-0.115037,40056,"TAXIS"
"2013-12-31 21:06:00",51.520386,-0.114302,40056,"TAXIS"
"2013-12-31 00:00:00",51.522557,-0.106672,40059,"TAXIS"
"2013-12-31 00:08:00",51.521880,-0.105885,40059,"TAXIS"
"2013-12-31 00:38:00",51.522379,-0.105989,40059,"TAXIS"
"2013-12-31 01:08:00",51.522765,-0.105765,40059,"TAXIS"
"2013-12-31 01:38:00",51.521973,-0.107317,40059,"TAXIS"
"2013-12-31 02:08:00",51.521974,-0.105639,40059,"TAXIS"
"2013-12-31 02:38:00",51.522364,-0.107362,40059,"TAXIS"
"2013-12-31 03:08:00",51.522033,-0.106439,40059,"TAXIS"
"2013-12-31 03:38:00",51.521753,-0.106135,40059,"TAXIS"
"2013-12-31 04:08:00",51.522441,-0.106257,40059,"TAXIS"
"2013-12-31 04:38:00",51.522164,-0.106105,40059,"TAXIS"
"2013-12-31 05:08:00",51.521947,-0.105852,40059,"TAXIS"
"2013-12-31 05:38:00",51.521806,-0.105999,40059,"TAXIS"
"2013-12-31 06:08:00",51.521405,-0.105734,40059,"TAXIS"
"2013-12-31 06:38:00",51.521263,-0.106806,40059,"TAXIS"
"2013-12-31 07:08:00",51.522228,-0.106289,40059,"TAXIS"
"2013-12-31 07:38:00",51.522432,-0.105546,40059,"TAXIS"
"2013-12-31 08:08:00",51.522209,-0.105519,40059,"TAXIS"
"2013-12-31 08:38:00",51.522453,-0.106924,40059,"TAXIS"
"2013-12-31 09:03:00",51.522571,-0.106653,40059,"TAXIS"
"2013-12-31 09:03:00",51.522307,-0.105605,40059,"TAXIS"
"2013-12-31 09:03:00",51.522971,-0.106732,40059,"TAXIS"
"2013-12-31 09:04:00",51.522837,-0.107155,40059,"TAXIS"
"2013-12-31 09:04:00",51.522170,-0.105575,40059,"TAXIS"
"2013-12-31 09:04:00",51.521869,-0.107142,40059,"TAXIS"
"2013-12-31 09:26:00",51.522128,-0.106959,40059,"TAXIS"
"2013-12-31 09:34:00",51.522736,-0.105521,40059,"TAXIS"
"2013-12-31 10:04:00",51.522073,-0.106624,40059,"TAXIS"
"2013-12-31 10:34:00",51.521656,-0.107220,40059,"TAXIS"
"2013-12-31 11:04:00",51.523214,-0.105452,40059,"TAXIS"
"2013-12-31 11:34:00",51.522962,-0.106332,40059,"TAXIS"
"2013-12-31 11:49:00",51.521533,-0.107183,40059,"TAXIS"
"2013-12-31 11:50:00",51.519172,-0.113761,40059,"TAXIS"
"2013-12-31 11:52:00",51.522680,-0.106176,40059,"TAXIS"
"2013-12-31 11:52:00",51.525596,-0.111954,40059,"TAXIS"
"2013-12-31 11:54:00",51.526247,-0.112770,40059,"TAXIS"
"2013-12-31 11:56:00",51.520593,-0.115397,40059,"TAXIS"
"2013-12-31 11:57:00",51.519408,-0.114372,40059,"TAXIS"
"2013-12-31 12:05:00",51.519842,-0.114797,40059,"TAXIS"
"2013-12-31 12:27:00",51.520025,-0.114191,40059,"TAXIS"
"2013-12-31 12:52:00",51.520401,-0.136657,40059,"TAXIS"
"2013-12-31 12:52:00",51.521099,-0.135300,40059,"TAXIS"
"2013-12-31 12:57:00",51.520340,-0.115116,40059,"TAXIS"
"2013-12-31 12:58:00",51.517849,-0.146887,40059,"TAXIS"
"2013-12-31 12:59:00",51.519977,-0.135765,40059,"TAXIS"
"2013-12-31 13:03:00",51.513303,-0.144856,40059,"TAXIS"
"2013-12-31 13:04:00",51.513320,-0.144465,40059,"TAXIS"
"2013-12-31 13:07:00",51.513174,-0.143641,40059,"TAXIS"
"2013-12-31 13:19:00",51.512877,-0.144152,40059,"TAXIS"
"2013-12-31 13:27:00",51.520120,-0.115480,40059,"TAXIS"
"2013-12-31 13:57:00",51.520861,-0.114844,40059,"TAXIS"
"2013-12-31 14:27:00",51.520407,-0.115231,40059,"TAXIS"
"2013-12-31 15:26:00",51.508356,-0.131466,40059,"TAXIS"
"2013-12-31 16:13:00",51.508786,-0.131137,40059,"TAXIS"
"2013-12-31 16:37:00",51.509207,-0.131339,40059,"TAXIS"
"2013-12-31 16:50:00",51.501577,-0.129285,40059,"TAXIS"
"2013-12-31 17:07:00",51.512042,-0.143918,40059,"TAXIS"
"2013-12-31 17:09:00",51.512499,-0.144291,40059,"TAXIS"
"2013-12-31 17:13:00",51.511783,-0.143781,40059,"TAXIS"
"2013-12-31 17:15:00",51.502801,-0.129061,40059,"TAXIS"
"2013-12-31 17:25:00",51.509094,-0.131923,40059,"TAXIS"
"2013-12-31 17:28:00",51.509312,-0.131537,40059,"TAXIS"
"2013-12-31 17:29:00",51.509315,-0.122755,40059,"TAXIS"
"2013-12-31 17:49:00",51.519312,-0.115680,40059,"TAXIS"
"2013-12-31 17:50:00",51.519819,-0.115478,40059,"TAXIS"
"2013-12-31 17:50:00",51.519717,-0.113757,40059,"TAXIS"
"2013-12-31 18:20:00",51.519518,-0.115439,40059,"TAXIS"
"2013-12-31 18:47:00",51.523119,-0.105903,40059,"TAXIS"
"2013-12-31 18:50:00",51.520449,-0.113784,40059,"TAXIS"
"2013-12-31 18:55:00",51.522426,-0.105468,40059,"TAXIS"
"2013-12-31 19:05:00",51.522594,-0.106583,40059,"TAXIS"
"2013-12-31 19:54:00",51.578792,0.051611,40059,"TAXIS"
"2013-12-31 19:55:00",51.587558,0.080998,40059,"TAXIS"
"2013-12-31 19:55:00",51.586948,0.080414,40059,"TAXIS"
"2013-12-31 19:57:00",51.600097,0.111258,40059,"TAXIS"
"2013-12-31 20:27:00",51.609921,0.160699,40059,"TAXIS"
"2013-12-31 20:57:00",51.610829,0.159344,40059,"TAXIS"
"2013-12-31 21:27:00",51.609378,0.160641,40059,"TAXIS"
"2013-12-31 21:57:00",51.610464,0.159727,40059,"TAXIS"
"2013-12-31 21:57:00",51.636641,0.239245,40059,"TAXIS"
"2013-12-31 21:58:00",51.635714,0.239121,40059,"TAXIS"
"2013-12-31 22:17:00",51.635931,0.239224,40059,"TAXIS"
"2013-12-31 22:27:00",51.609450,0.160719,40059,"TAXIS"
"2013-12-31 22:57:00",51.609150,0.160550,40059,"TAXIS"
"2013-12-31 23:27:00",51.610549,0.160235,40059,"TAXIS"
"2013-12-31 23:32:00",51.636159,0.239313,40059,"TAXIS"
"2013-12-31 23:34:00",51.635297,0.238882,40059,"TAXIS"
"2013-12-31 23:57:00",51.610050,0.160396,40059,"TAXIS"
"2013-12-31 00:00:00",51.487266,-0.178274,40062,"TAXIS"
"2013-12-31 00:11:00",51.486365,-0.178843,40062,"TAXIS"
"2013-12-31 00:12:00",51.487854,-0.179797,40062,"TAXIS"
"2013-12-31 08:22:00",51.522270,-0.105939,40062,"TAXIS"
"2013-12-31 08:27:00",51.522201,-0.107024,40062,"TAXIS"
"2013-12-31 09:28:00",51.516620,-0.123444,40062,"TAXIS"
"2013-12-31 09:37:00",51.512496,-0.130302,40062,"TAXIS"
"2013-12-31 09:45:00",51.511732,-0.144707,40062,"TAXIS"
"2013-12-31 09:45:00",51.515956,-0.154024,40062,"TAXIS"
"2013-12-31 09:46:00",51.515218,-0.152432,40062,"TAXIS"
"2013-12-31 09:47:00",51.514035,-0.165127,40062,"TAXIS"
"2013-12-31 09:57:00",51.535166,-0.193421,40062,"TAXIS"
"2013-12-31 10:00:00",51.545482,-0.218734,40062,"TAXIS"
"2013-12-31 10:02:00",51.545544,-0.217436,40062,"TAXIS"
"2013-12-31 10:56:00",51.544226,-0.218649,40062,"TAXIS"
"2013-12-31 10:56:00",51.544051,-0.217868,40062,"TAXIS"
"2013-12-31 11:00:00",51.545088,-0.218575,40062,"TAXIS"
"2013-12-31 11:00:00",51.545236,-0.218137,40062,"TAXIS"
"2013-12-31 11:00:00",51.545259,-0.217794,40062,"TAXIS"
"2013-12-31 12:13:00",47.347877,-1.718606,40062,"TAXIS"
"2013-12-31 12:15:00",47.348140,-1.718943,40062,"TAXIS"
"2013-12-31 12:15:00",47.347784,-1.719286,40062,"TAXIS"
"2013-12-31 12:17:00",47.346306,-1.719488,40062,"TAXIS"
"2013-12-31 12:18:00",47.347025,-1.719533,40062,"TAXIS"
"2013-12-31 13:31:00",47.129076,-1.944055,40062,"TAXIS"
"2013-12-31 13:40:00",47.130446,-1.942103,40062,"TAXIS"
"2013-12-31 13:40:00",47.130234,-1.942113,40062,"TAXIS"
"2013-12-31 13:59:00",47.135343,-1.949799,40062,"TAXIS"
"2013-12-31 14:00:00",47.134591,-1.949006,40062,"TAXIS"
"2013-12-31 15:46:00",47.136150,-1.949780,40062,"TAXIS"
"2013-12-31 16:08:00",47.154317,-1.947352,40062,"TAXIS"
"2013-12-31 16:08:00",47.154405,-1.947533,40062,"TAXIS"
"2013-12-31 16:14:00",47.155730,-1.947356,40062,"TAXIS"
"2013-12-31 16:24:00",47.155248,-1.948192,40062,"TAXIS"
"2013-12-31 16:30:00",47.151546,-1.952947,40062,"TAXIS"
"2013-12-31 16:30:00",47.154398,-1.948051,40062,"TAXIS"
"2013-12-31 16:35:00",47.154346,-1.949108,40062,"TAXIS"
"2013-12-31 16:36:00",47.154022,-1.948310,40062,"TAXIS"
"2013-12-31 16:44:00",47.154688,-1.947378,40062,"TAXIS"
"2013-12-31 17:00:00",47.154742,-1.947685,40062,"TAXIS"
"2013-12-31 17:03:00",47.155324,-1.948823,40062,"TAXIS"
"2013-12-31 17:05:00",47.154646,-1.947805,40062,"TAXIS"
"2013-12-31 17:09:00",47.155088,-1.947401,40062,"TAXIS"
"2013-12-31 17:11:00",47.155468,-1.947506,40062,"TAXIS"
"2013-12-31 17:30:00",47.154735,-1.948688,40062,"TAXIS"
"2013-12-31 17:49:00",47.150652,-1.951310,40062,"TAXIS"
"2013-12-31 17:54:00",47.154404,-1.948557,40062,"TAXIS"
"2013-12-31 17:54:00",47.154866,-1.949162,40062,"TAXIS"
"2013-12-31 17:59:00",47.155116,-1.948508,40062,"TAXIS"
"2013-12-31 18:00:00",47.154061,-1.947598,40062,"TAXIS"
"2013-12-31 18:03:00",47.155466,-1.947336,40062,"TAXIS"
"2013-12-31 18:06:00",47.151702,-1.953076,40062,"TAXIS"
"2013-12-31 18:15:00",47.155816,-1.948569,40062,"TAXIS"
"2013-12-31 18:20:00",47.151817,-1.952949,40062,"TAXIS"
"2013-12-31 18:25:00",47.151540,-1.952409,40062,"TAXIS"
"2013-12-31 21:53:00",47.150149,-1.953148,40062,"TAXIS"
"2013-12-31 21:56:00",47.154146,-1.948020,40062,"TAXIS"
"2013-12-31 22:00:00",47.150917,-1.952203,40062,"TAXIS"
"2013-12-31 22:02:00",47.154133,-1.947947,40062,"TAXIS"
"2013-12-31 22:04:00",47.154399,-1.948917,40062,"TAXIS"
"2013-12-31 22:12:00",47.150033,-1.952628,40062,"TAXIS"
"2013-12-31 22:16:00",47.151371,-1.951508,40062,"TAXIS"
"2013-12-31 22:36:00",47.154661,-1.947978,40062,"TAXIS"
"2013-12-31 22:38:00",47.154238,-1.948700,40062,"TAXIS"
"2013-12-31 22:39:00",47.145223,-1.950307,40062,"TAXIS"
"2013-12-31 23:02:00",47.175565,-2.042873,40062,"TAXIS"
"2013-12-31 23:03:00",47.204911,-2.053555,40062,"TAXIS"
"2013-12-31 23:04:00",47.234355,-2.063594,40062,"TAXIS"
"2013-12-31 23:18:00",47.236097,-2.063590,40062,"TAXIS"
"2013-12-31 23:34:00",47.235158,-2.064274,40062,"TAXIS"
"2013-12-31 23:37:00",47.252007,-2.075420,40062,"TAXIS"
"2013-12-31 23:38:00",47.250466,-2.075000,40062,"TAXIS"
"2013-12-31 23:38:00",47.250909,-2.074400,40062,"TAXIS"
"2013-12-31 23:54:00",47.531067,-2.018923,40062,"TAXIS"
"2013-12-31 23:58:00",47.529830,-2.019765,40062,"TAXIS"
"2013-12-31 23:58:00",47.529684,-2.019589,40062,"TAXIS"
"2013-12-31 00:00:00",51.522774,-0.106466,40065,"TAXIS"
"2013-12-31 00:20:00",51.523078,-0.106117,40065,"TAXIS"
"2013-12-31 00:50:00",51.521783,-0.106548,40065,"TAXIS"
"2013-12-31 01:20:00",51.523128,-0.106362,40065,"TAXIS"
"2013-12-31 01:50:00",51.521455,-0.107150,40065,"TAXIS"
"2013-12-31 02:20:00",51.522709,-0.106440,40065,"TAXIS"
"2013-12-31 02:50:00",51.521984,-0.107016,40065,"TAXIS"
"2013-12-31 03:20:00",51.522897,-0.105849,40065,"TAXIS"
"2013-12-31 03:50:00",51.522457,-0.107057,40065,"TAXIS"
"2013-12-31 04:20:00",51.521809,-0.106301,40065,"TAXIS"
"2013-12-31 04:50:00",51.523065,-0.107198,40065,"TAXIS"
"2013-12-31 05:20:00",51.522504,-0.107229,40065,"TAXIS"
"2013-12-31 05:50:00",51.523199,-0.106738,40065,"TAXIS"
"2013-12-31 06:20:00",51.522515,-0.106118,40065,"TAXIS"
"2013-12-31 06:50:00",51.521815,-0.105490,40065,"TAXIS"
"2013-12-31 07:20:00",51.523106,-0.105447,40065,"TAXIS"
"2013-12-31 07:50:00",51.521508,-0.105753,40065,"TAXIS"
"2013-12-31 08:20:00",51.522567,-0.105633,40065,"TAXIS"
"2013-12-31 08:50:00",51.523145,-0.106454,40065,"TAXIS"
"2013-12-31 09:09:00",51.521964,-0.106509,40065,"TAXIS"
"2013-12-31 10:22:00",51.521856,-0.106886,40065,"TAXIS"
"2013-12-31 10:25:00",51.521874,-0.106769,40065,"TAXIS"
"2013-12-31 10:29:00",51.522030,-0.106870,40065,"TAXIS"
"2013-12-31 10:32:00",51.520785,-0.115444,40065,"TAXIS"
"2013-12-31 10:32:00",51.522743,-0.106553,40065,"TAXIS"
"2013-12-31 10:32:00",51.523082,-0.106546,40065,"TAXIS"
"2013-12-31 10:37:00",51.520724,-0.113926,40065,"TAXIS"
"2013-12-31 10:37:00",51.519155,-0.114645,40065,"TAXIS"
"2013-12-31 10:38:00",51.519857,-0.114784,40065,"TAXIS"
"2013-12-31 10:41:00",51.519348,-0.114453,40065,"TAXIS"
"2013-12-31 10:41:00",51.522435,-0.107258,40065,"TAXIS"
"2013-12-31 10:41:00",51.523106,-0.106807,40065,"TAXIS"
"2013-12-31 10:42:00",51.521332,-0.106137,40065,"TAXIS"
"2013-12-31 10:42:00",51.519009,-0.115118,40065,"TAXIS"
"2013-12-31 10:42:00",51.519031,-0.115210,40065,"TAXIS"
"2013-12-31 10:43:00",51.520202,-0.115135,40065,"TAXIS"
"2013-12-31 10:45:00",51.522534,-0.106214,40065,"TAXIS"
"2013-12-31 11:12:00",51.521253,-0.106364,40065,"TAXIS"
"2013-12-31 11:18:00",51.522981,-0.105915,40065,"TAXIS"
"2013-12-31 11:29:00",51.522798,-0.106999,40065,"TAXIS"
"2013-12-31 11:30:00",51.522625,-0.107074,40065,"TAXIS"
"2013-12-31 11:50:00",51.521311,-0.105596,40065,"TAXIS"
"2013-12-31 11:50:00",51.522242,-0.106120,40065,"TAXIS"
"2013-12-31 11:53:00",51.519203,-0.114920,40065,"TAXIS"
"2013-12-31 11:54:00",51.520278,-0.115692,40065,"TAXIS"
"2013-12-31 11:54:00",51.519119,-0.115700,40065,"TAXIS"
"2013-12-31 12:24:00",51.519023,-0.114235,40065,"TAXIS"
"2013-12-31 12:27:00",51.520182,-0.127731,40065,"TAXIS"
"2013-12-31 12:54:00",51.520795,-0.115054,40065,"TAXIS"
"2013-12-31 12:58:00",51.521361,-0.126562,40065,"TAXIS"
"2013-12-31 13:01:00",51.520811,-0.127515,40065,"TAXIS"
"2013-12-31 13:11:00",51.520888,-0.137522,40065,"TAXIS"
"2013-12-31 13:11:00",51.521302,-0.126769,40065,"TAXIS"
"2013-12-31 13:30:00",51.521088,-0.136468,40065,"TAXIS"
"2013-12-31 13:30:00",51.521275,-0.135569,40065,"TAXIS"
"2013-12-31 13:30:00",51.521015,-0.135356,40065,"TAXIS"
"2013-12-31 13:33:00",51.519503,-0.137591,40065,"TAXIS"
"2013-12-31 13:33:00",51.520030,-0.137076,40065,"TAXIS"
"2013-12-31 13:34:00",51.521049,-0.137296,40065,"TAXIS"
"2013-12-31 13:34:00",51.520594,-0.135542,40065,"TAXIS"
"2013-12-31 13:38:00",51.521215,-0.135881,40065,"TAXIS"
"2013-12-31 13:43:00",51.520096,-0.136778,40065,"TAXIS"
"2013-12-31 13:44:00",51.520124,-0.136178,40065,"TAXIS"
"2013-12-31 14:04:00",51.521387,-0.135508,40065,"TAXIS"
"2013-12-31 14:34:00",51.520513,-0.135151,40065,"TAXIS"
"2013-12-31 14:39:00",51.520026,-0.136754,40065,"TAXIS"
"2013-12-31 14:59:00",51.520337,-0.136568,40065,"TAXIS"
"2013-12-31 15:02:00",51.520629,-0.126573,40065,"TAXIS"
"2013-12-31 15:04:00",51.520254,-0.136840,40065,"TAXIS"
"2013-12-31 15:31:00",51.520175,-0.127828,40065,"TAXIS"
"2013-12-31 15:34:00",51.520043,-0.135684,40065,"TAXIS"
"2013-12-31 16:04:00",51.520711,-0.136705,40065,"TAXIS"
"2013-12-31 16:14:00",51.519338,-0.136366,40065,"TAXIS"
"2013-12-31 16:14:00",51.521266,-0.135166,40065,"TAXIS"
"2013-12-31 16:17:00",51.521070,-0.127997,40065,"TAXIS"
"2013-12-31 16:17:00",51.520382,-0.127970,40065,"TAXIS"
"2013-12-31 16:33:00",51.520484,-0.126419,40065,"TAXIS"
"2013-12-31 16:47:00",51.520428,-0.127049,40065,"TAXIS"
"2013-12-31 17:08:00",51.521282,-0.127858,40065,"TAXIS"
"2013-12-31 17:13:00",51.520390,-0.137620,40065,"TAXIS"
"2013-12-31 17:13:00",51.520906,-0.135622,40065,"TAXIS"
"2013-12-31 17:13:00",51.520148,-0.135916,40065,"TAXIS"
"2013-12-31 17:15:00",51.519746,-0.128054,40065,"TAXIS"
"2013-12-31 17:15:00",51.519691,-0.126900,40065,"TAXIS"
"2013-12-31 17:16:00",51.520032,-0.128040,40065,"TAXIS"
"2013-12-31 17:18:00",51.520818,-0.127292,40065,"TAXIS"
"2013-12-31 17:38:00",51.519658,-0.126936,40065,"TAXIS"
"2013-12-31 17:41:00",51.520776,-0.127766,40065,"TAXIS"
"2013-12-31 17:41:00",51.520888,-0.127562,40065,"TAXIS"
"2013-12-31 17:41:00",51.520154,-0.127619,40065,"TAXIS"
"2013-12-31 17:42:00",51.521072,-0.136139,40065,"TAXIS"
"2013-12-31 17:42:00",51.520962,-0.136376,40065,"TAXIS"
"2013-12-31 17:42:00",51.521335,-0.135211,40065,"TAXIS"
"2013-12-31 18:12:00",51.521127,-0.135351,40065,"TAXIS"
"2013-12-31 18:15:00",51.519746,-0.127803,40065,"TAXIS"
"2013-12-31 18:32:00",51.521146,-0.135919,40065,"TAXIS"
"2013-12-31 18:32:00",51.521558,-0.136516,40065,"TAXIS"
"2013-12-31 18:33:00",51.521001,-0.136034,40065,"TAXIS"
"2013-12-31 18:47:00",51.520492,-0.136527,40065,"TAXIS"
"2013-12-31 19:02:00",51.520088,-0.136783,40065,"TAXIS"
"2013-12-31 19:31:00",51.520393,-0.136241,40065,"TAXIS"
"2013-12-31 19:32:00",51.521269,-0.136641,40065,"TAXIS"
"2013-12-31 20:02:00",51.521024,-0.135970,40065,"TAXIS"
"2013-12-31 20:32:00",51.519878,-0.137014,40065,"TAXIS"
"2013-12-31 20:43:00",51.521195,-0.137096,40065,"TAXIS"
"2013-12-31 21:02:00",51.521078,-0.136617,40065,"TAXIS"
"2013-12-31 21:22:00",51.519951,-0.136366,40065,"TAXIS"
"2013-12-31 21:27:00",51.521419,-0.135269,40065,"TAXIS"
"2013-12-31 21:32:00",51.520541,-0.136536,40065,"TAXIS"
"2013-12-31 21:33:00",51.519574,-0.126782,40065,"TAXIS"
"2013-12-31 21:43:00",51.525558,-0.111741,40065,"TAXIS"
"2013-12-31 21:49:00",51.520742,-0.115668,40065,"TAXIS"
"2013-12-31 21:50:00",51.520002,-0.114204,40065,"TAXIS"
"2013-12-31 21:50:00",51.520474,-0.115655,40065,"TAXIS"
"2013-12-31 21:51:00",51.522188,-0.105860,40065,"TAXIS"
"2013-12-31 21:53:00",51.522069,-0.105499,40065,"TAXIS"
"2013-12-31 22:21:00",51.522064,-0.107232,40065,"TAXIS"
"2013-12-31 22:51:00",51.521800,-0.106444,40065,"TAXIS"
"2013-12-31 23:21:00",51.522206,-0.106125,40065,"TAXIS"
"2013-12-31 23:51:00",51.522399,-0.106354,40065,"TAXIS"
"2013-12-31 00:00:00",51.523043,-0.105843,40068,"TAXIS"
"2013-12-31 00:07:00",51.522935,-0.107004,40068,"TAXIS"
"2013-12-31 00:12:00",51.522750,-0.105532,40068,"TAXIS"
"2013-12-31 00:12:00",51.522139,-0.106992,40068,"TAXIS"
"2013-12-31 00:13:00",51.522011,-0.105795,40068,"TAXIS"
"2013-12-31 00:42:00",51.522769,-0.105897,40068,"TAXIS"
"2013-12-31 01:12:00",51.522437,-0.106847,40068,"TAXIS"
"2013-12-31 01:42:00",51.522879,-0.106315,40068,"TAXIS"
